Date,RSXFS,INDPRO,UMCSENT,CPIAUCSL,DFF,UNRATE,GDPC1,Close_AAPL,Close_GOOGL,Close_MSFT,Close_BABA,Close_WMT
2021-12-21,558148.0,101.1948,70.6,280.808,0.08,3.9,21847.602,172.99000549316400,143.47250366210900,327.2900085449220,122.9800033569340,47.82666778564450
2021-12-22,558148.0,101.1948,70.6,280.808,0.08,3.9,21847.602,175.63999938964800,146.4149932861330,333.20001220703100,117.80999755859400,47.92333221435550
2021-12-23,558148.0,101.1948,70.6,280.808,0.08,3.9,21847.602,176.27999877929700,146.91650390625,334.69000244140600,118.66000366210900,47.936668395996100
2021-12-24,558148.0,101.1948,70.6,280.808,0.08,3.9,21847.602,,,,,47.0966682434082
2021-12-25,558148.0,101.1948,70.6,280.808,0.08,3.9,21847.602,,,,,47.383331298828100
2021-12-26,558148.0,101.1948,70.6,280.808,0.08,3.9,21847.602,,,,,47.26333236694340
2021-12-27,558148.0,101.1948,70.6,280.808,0.08,3.9,21847.602,180.3300018310550,147.906494140625,342.45001220703100,116.58999633789100,47.866668701171900
2021-12-28,558148.0,101.1948,70.6,280.808,0.08,3.9,21847.602,179.2899932861330,146.68699645996100,341.25,114.8000030517580,47.91999816894530
2021-12-29,558148.0,101.1948,70.6,280.808,0.08,3.9,21847.602,179.3800048828130,146.65499877929700,341.95001220703100,112.08999633789100,47.75666809082030
2021-12-30,558148.0,101.1948,70.6,280.808,0.08,3.9,21847.602,178.1999969482420,146.20050048828100,339.32000732421900,122.98999786377000,48.926666259765600
2021-12-31,558148.0,101.1948,70.6,280.808,0.07,3.9,21847.602,177.57000732421900,144.8520050048830,336.32000732421900,118.79000091552700,48.31666564941410
2022-01-01,571325.0,101.2146,67.2,282.39,0.07,4.0,21738.871,,,,,48.28666687011720
2022-01-02,571325.0,101.2146,67.2,282.39,0.07,4.0,21738.871,,,,,48.709999084472700
2022-01-03,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,182.0099945068360,144.9915008544920,334.75,120.37999725341800,48.27000045776370
2022-01-04,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,179.6999969482420,144.39950561523400,329.010009765625,119.55999755859400,48.43000030517580
2022-01-05,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,174.9199981689450,137.77499389648400,316.3800048828130,121.16000366210900,48.13666534423830
2022-01-06,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,172.0,137.74749755859400,313.8800048828130,126.62999725341800,46.9466667175293
2022-01-07,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,172.1699981689450,137.01699829101600,314.0400085449220,129.80999755859400,46.276668548584000
2022-01-08,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,,,,,46.8466682434082
2022-01-09,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,,,,,47.54666519165040
2022-01-10,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,172.19000244140600,138.66949462890600,314.2699890136720,128.3000030517580,47.67333221435550
2022-01-11,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,175.0800018310550,139.73599243164100,314.9800109863280,132.19000244140600,47.4466667175293
2022-01-12,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,175.52999877929700,141.4304962158200,318.2699890136720,137.41000366210900,47.4033317565918
2022-01-13,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,172.19000244140600,138.58700561523400,304.79998779296900,131.3699951171880,47.766666412353500
2022-01-14,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,173.07000732421900,139.48049926757800,310.20001220703100,131.57000732421900,47.383331298828100
2022-01-15,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,,,,,47.956668853759800
2022-01-16,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,,,,,48.223331451416000
2022-01-17,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,,,,,47.87333297729490
2022-01-18,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,169.8000030517580,135.9980010986330,302.6499938964840,128.60000610351600,47.23666763305660
2022-01-19,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,166.22999572753900,135.1165008544920,303.3299865722660,127.73999786377000,46.893333435058600
2022-01-20,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,164.50999450683600,133.3074951171880,301.6000061035160,131.02999877929700,46.99333190917970
2022-01-21,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,162.41000366210900,130.35150146484400,296.0299987792970,123.2300033569340,46.7400016784668
2022-01-22,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,,,,,47.17333221435550
2022-01-23,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,,,,,47.90666580200200
2022-01-24,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,161.6199951171880,130.8040008544920,296.3699951171880,120.37000274658200,48.63666534423830
2022-01-25,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,159.77999877929700,126.93499755859400,288.489990234375,119.13999938964800,48.496665954589800
2022-01-26,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,159.69000244140600,129.23300170898400,296.7099914550780,113.37000274658200,48.856666564941400
2022-01-27,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,159.22000122070300,129.0050048828130,299.8399963378910,111.79000091552700,48.09000015258790
2022-01-28,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,170.3300018310550,133.3509979248050,308.260009765625,115.2300033569340,48.813331604003900
2022-01-29,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,,,,,49.11000061035160
2022-01-30,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,,,,,48.08000183105470
2022-01-31,571325.0,101.2146,67.2,282.39,0.08,4.0,21738.871,174.77999877929700,135.30349731445300,310.9800109863280,125.79000091552700,47.36333465576170
2022-02-01,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,174.61000061035200,137.6439971923830,308.760009765625,127.22000122070300,47.4900016784668
2022-02-02,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,175.83999633789100,148.0,313.4599914550780,122.87999725341800,47.14666748046880
2022-02-03,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,172.89999389648400,143.08999633789100,301.25,123.47000122070300,47.37666702270510
2022-02-04,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,172.38999938964800,143.29299926757800,305.94000244140600,122.22000122070300,46.71666717529300
2022-02-05,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,,,,,46.83333206176760
2022-02-06,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,,,,,46.88999938964840
2022-02-07,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,171.66000366210900,139.2010040283200,300.95001220703100,114.81999969482400,46.883331298828100
2022-02-08,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,174.8300018310550,139.3990020751950,304.55999755859400,121.9000015258790,46.41666793823240
2022-02-09,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,176.27999877929700,141.5919952392580,311.2099914550780,126.5,46.03333282470700
2022-02-10,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,172.1199951171880,138.6199951171880,302.3800048828130,123.9800033569340,45.723331451416000
2022-02-11,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,168.63999938964800,134.28250122070300,295.0400085449220,122.25,45.65666580200200
2022-02-12,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,,,,,45.790000915527300
2022-02-13,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,,,,,46.03333282470700
2022-02-14,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,168.8800048828130,135.5260009765630,295.0,121.91999816894500,46.54666519165040
2022-02-15,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,172.7899932861330,136.60850524902300,300.4700012207030,126.23999786377000,46.09333419799810
2022-02-16,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,172.5500030517580,137.73800659179700,299.5,125.55999755859400,46.46666717529300
2022-02-17,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,168.8800048828130,132.53900146484400,290.7300109863280,124.43000030517600,46.96666717529300
2022-02-18,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,167.3000030517580,130.4029998779300,287.92999267578100,118.98999786377000,46.80666732788090
2022-02-19,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,,,,,46.50666809082030
2022-02-20,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,,,,,46.883331298828100
2022-02-21,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,,,,,47.266666412353500
2022-02-22,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,164.32000732421900,129.81350708007800,287.7200012207030,112.93000030517600,48.05666732788090
2022-02-23,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,160.07000732421900,127.58799743652300,280.2699890136720,109.72000122070300,47.869998931884800
2022-02-24,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,162.74000549316400,132.6909942626950,294.5899963378910,108.93000030517600,48.07666778564450
2022-02-25,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,164.85000610351600,134.45950317382800,297.30999755859400,107.94000244140600,48.55666732788090
2022-02-26,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,,,,,49.150001525878900
2022-02-27,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,,,,,49.563331604003900
2022-02-28,574609.0,101.8458,62.8,284.535,0.08,3.8,21738.871,165.1199951171880,135.0570068359380,298.7900085449220,105.19000244140600,49.07666778564450
2022-03-01,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,163.1999969482420,134.06149291992200,294.95001220703100,107.08999633789100,49.88999938964840
2022-03-02,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,166.55999755859400,134.57150268554700,300.19000244140600,105.41999816894500,50.266666412353500
2022-03-03,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,166.22999572753900,133.89950561523400,295.9200134277340,102.0500030517580,50.16999816894530
2022-03-04,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,163.1699981689450,131.906494140625,289.8599853515630,100.5999984741210,50.02333450317380
2022-03-05,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,,,,,49.779998779296900
2022-03-06,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,,,,,49.83000183105470
2022-03-07,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,159.3000030517580,126.37850189209000,278.9100036621090,98.66000366210940,49.49333190917970
2022-03-08,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,157.44000244140600,127.10449981689500,275.8500061035160,97.5,49.84000015258790
2022-03-09,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,162.9499969482420,133.4199981689450,288.5,100.93000030517600,49.95000076293950
2022-03-10,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,158.52000427246100,132.42950439453100,285.5899963378910,92.91999816894530,50.003334045410200
2022-03-11,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,154.72999572753900,129.87049865722700,280.07000732421900,86.70999908447270,50.323333740234400
2022-03-12,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,,,,,50.57666778564450
2022-03-13,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,,,,,50.91999816894530
2022-03-14,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,150.6199951171880,125.95099639892600,276.44000244140600,77.76000213623050,50.52333450317380
2022-03-15,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,155.08999633789100,129.197998046875,287.1499938964840,76.76000213623050,50.3033332824707
2022-03-16,585912.0,102.6732,59.4,287.553,0.08,3.6,21738.871,159.58999633789100,133.28050231933600,294.3900146484380,104.9800033569340,50.459999084472700
2022-03-17,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,160.6199951171880,133.83900451660200,295.2200012207030,100.37000274658200,50.323333740234400
2022-03-18,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,163.97999572753900,136.12550354003900,300.42999267578100,108.3000030517580,50.529998779296900
2022-03-19,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,,,,,50.393333435058600
2022-03-20,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,,,,,50.206668853759800
2022-03-21,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,165.3800048828130,136.10150146484400,299.1600036621090,103.58999633789100,50.15666580200200
2022-03-22,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,168.82000732421900,139.8679962158200,304.05999755859400,114.98999786377000,50.59000015258790
2022-03-23,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,170.2100067138670,138.27549743652300,299.489990234375,117.23999786377000,50.90666580200200
2022-03-24,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,174.07000732421900,141.57200622558600,304.1000061035160,115.1500015258790,50.99333190917970
2022-03-25,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,174.72000122070300,141.67300415039100,303.67999267578100,112.98999786377000,50.849998474121100
2022-03-26,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,,,,,51.040000915527300
2022-03-27,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,,,,,51.02333450317380
2022-03-28,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,175.60000610351600,141.45550537109400,310.70001220703100,115.08999633789100,50.62666702270510
2022-03-29,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,178.9600067138670,142.5054931640630,315.4100036621090,116.70999908447300,49.926666259765600
2022-03-30,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,177.77000427246100,141.93850708007800,313.8599853515630,116.58000183105500,49.84333419799810
2022-03-31,585912.0,102.6732,59.4,287.553,0.33,3.6,21738.871,174.61000061035200,139.0675048828130,308.30999755859400,108.8000030517580,50.4900016784668
2022-04-01,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,174.30999755859400,140.15049743652300,309.4200134277340,110.1999969482420,49.970001220703100
2022-04-02,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,,,,,49.529998779296900
2022-04-03,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,,,,,49.436668395996100
2022-04-04,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,178.44000244140600,142.97149658203100,314.9700012207030,117.5,49.209999084472700
2022-04-05,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,175.05999755859400,140.59100341796900,310.8800048828130,111.0,48.720001220703100
2022-04-06,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,171.8300018310550,136.54800415039100,299.5,107.68000030517600,48.80666732788090
2022-04-07,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,172.13999938964800,135.8885040283200,301.3699951171880,104.2699966430660,48.686668395996100
2022-04-08,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,170.08999633789100,133.28750610351600,296.9700012207030,103.52999877929700,48.956668853759800
2022-04-09,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,,,,,49.13666534423830
2022-04-10,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,,,,,49.606666564941400
2022-04-11,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,165.75,128.82350158691400,285.260009765625,101.5500030517580,49.93333435058590
2022-04-12,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,167.66000366210900,127.7145004272460,282.05999755859400,99.75,49.926666259765600
2022-04-13,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,170.39999389648400,129.8939971923830,287.6199951171880,100.02999877929700,50.0
2022-04-14,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,165.2899932861330,126.7300033569340,279.8299865722660,95.48999786376950,50.723331451416000
2022-04-15,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,,,,,51.029998779296900
2022-04-16,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,,,,,51.366668701171900
2022-04-17,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,,,,,51.766666412353500
2022-04-18,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,165.07000732421900,127.67649841308600,280.5199890136720,94.70999908447270,52.290000915527300
2022-04-19,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,167.39999389648400,130.00900268554700,285.29998779296900,93.5,52.57666778564450
2022-04-20,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,167.22999572753900,128.0399932861330,286.3599853515630,89.41000366210940,51.84333419799810
2022-04-21,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,166.4199981689450,124.8144989013670,280.80999755859400,85.98999786376950,51.38666534423830
2022-04-22,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,161.7899932861330,119.635498046875,274.0299987792970,86.48999786376950,51.48666763305660
2022-04-23,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,,,,,51.91666793823240
2022-04-24,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,,,,,51.81999969482420
2022-04-25,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,162.8800048828130,123.0739974975590,280.7200012207030,85.83999633789060,51.68333435058590
2022-04-26,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,156.8000030517580,118.6500015258790,270.2200012207030,83.98999786376950,51.496665954589800
2022-04-27,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,156.57000732421900,114.29450225830100,283.2200012207030,88.31999969482420,51.776668548584000
2022-04-28,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,163.63999938964800,118.52249908447300,289.6300048828130,90.91000366210940,51.426666259765600
2022-04-29,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,157.64999389648400,114.1094970703130,277.5199890136720,97.08999633789060,52.393333435058600
2022-04-30,592141.0,102.9024,65.2,288.764,0.33,3.7,21708.16,,,,,52.733333587646500
2022-05-01,589282.0,102.9659,58.4,291.359,0.33,3.6,21708.16,,,,,52.70333480834960
2022-05-02,589282.0,102.9659,58.4,291.359,0.33,3.6,21708.16,157.9600067138670,116.58300018310500,284.4700012207030,101.20999908447300,52.369998931884800
2022-05-03,589282.0,102.9659,58.4,291.359,0.33,3.6,21708.16,159.47999572753900,117.33399963378900,281.7799987792970,100.37999725341800,51.163333892822300
2022-05-04,589282.0,102.9659,58.4,291.359,0.33,3.6,21708.16,166.02000427246100,122.26100158691400,289.9800109863280,101.41000366210900,51.62666702270510
2022-05-05,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,156.77000427246100,116.50550079345700,277.3500061035160,94.63999938964840,51.54999923706060
2022-05-06,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,157.27999877929700,115.74649810791000,274.7300109863280,90.05000305175780,51.68000030517580
2022-05-07,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,,,,,51.37666702270510
2022-05-08,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,,,,,51.5533332824707
2022-05-09,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,152.05999755859400,112.51100158691400,264.5799865722660,84.83999633789060,51.616668701171900
2022-05-10,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,154.50999450683600,114.3949966430660,269.5,84.56999969482420,51.52333450317380
2022-05-11,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,146.5,113.60250091552700,260.54998779296900,81.7300033569336,51.540000915527300
2022-05-12,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,142.55999755859400,112.84400177002000,255.3500061035160,81.08999633789060,52.49333190917970
2022-05-13,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,147.11000061035200,116.05049896240200,261.1199951171880,87.98999786376950,52.790000915527300
2022-05-14,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,,,,,53.099998474121100
2022-05-15,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,,,,,53.05666732788090
2022-05-16,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,145.5399932861330,114.44499969482400,261.5,86.4800033569336,53.246665954589800
2022-05-17,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,149.24000549316400,116.4729995727540,266.82000732421900,91.98999786376950,53.0533332824707
2022-05-18,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,140.82000732421900,111.89949798584000,254.0800018310550,87.30999755859380,53.3033332824707
2022-05-19,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,137.35000610351600,110.38400268554700,253.13999938964800,87.69000244140630,53.28666687011720
2022-05-20,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,137.58999633789100,108.90799713134800,252.55999755859400,86.79000091552730,53.03666687011720
2022-05-21,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,,,,,53.073333740234400
2022-05-22,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,,,,,53.086666107177700
2022-05-23,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,143.11000061035200,111.48799896240200,260.6499938964840,87.2300033569336,52.779998779296900
2022-05-24,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,140.36000061035200,105.97000122070300,259.6199951171880,82.47000122070310,53.496665954589800
2022-05-25,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,140.52000427246100,105.80500030517600,262.5199890136720,82.30999755859380,53.54999923706060
2022-05-26,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,143.77999877929700,107.7925033569340,265.8999938964840,94.4800033569336,53.63666534423830
2022-05-27,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,149.63999938964800,112.31649780273400,273.239990234375,93.41000366210940,53.41999816894530
2022-05-28,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,,,,,53.733333587646500
2022-05-29,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,,,,,53.33333206176760
2022-05-30,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,,,,,53.060001373291000
2022-05-31,589282.0,102.9659,58.4,291.359,0.83,3.6,21708.16,148.83999633789100,113.76200103759800,271.8699951171880,96.0500030517578,53.086666107177700
2022-06-01,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,148.7100067138670,113.89199829101600,272.4200134277340,93.37999725341800,51.89666748046880
2022-06-02,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,151.2100067138670,117.62249755859400,274.5799865722660,97.5,52.643333435058600
2022-06-03,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,145.3800048828130,114.54100036621100,270.0199890136720,93.20999908447270,52.503334045410200
2022-06-04,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,,,,,52.336666107177700
2022-06-05,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,,,,,52.70000076293950
2022-06-06,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,146.13999938964800,116.82050323486300,268.75,99.01000213623050,52.29666519165040
2022-06-07,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,148.7100067138670,117.14949798584000,272.5,104.31999969482400,52.606666564941400
2022-06-08,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,147.9600067138670,117.19400024414100,270.4100036621090,119.62000274658200,52.90666580200200
2022-06-09,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,142.63999938964800,114.83550262451200,264.7900085449220,109.9000015258790,53.349998474121100
2022-06-10,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,137.1300048828130,111.1614990234380,252.9900054931640,109.83999633789100,53.733333587646500
2022-06-11,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,,,,,54.20333480834960
2022-06-12,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,,,,,53.856666564941400
2022-06-13,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,131.8800048828130,106.39250183105500,242.2599945068360,98.5199966430664,53.42333221435550
2022-06-14,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,132.75999450683600,106.71549987793000,244.4900054931640,105.2300033569340,53.823333740234400
2022-06-15,593360.0,102.8224,50.0,294.996,0.83,3.6,21708.16,135.42999267578100,109.7645034790040,251.7599945068360,108.02999877929700,54.4900016784668
2022-06-16,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,130.05999755859400,106.03350067138700,244.97000122070300,101.4499969482420,54.59000015258790
2022-06-17,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,131.55999755859400,107.14350128173800,247.6499938964840,102.23999786377000,54.779998779296900
2022-06-18,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,,,,,54.84000015258790
2022-06-19,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,,,,,54.85333251953130
2022-06-20,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,,,,,55.08333206176760
2022-06-21,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,135.8699951171880,111.54399871826200,253.7400054931640,106.38999938964800,54.880001068115200
2022-06-22,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,135.35000610351600,111.4875030517580,253.1300048828130,105.1500015258790,54.473331451416000
2022-06-23,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,138.27000427246100,112.24199676513700,258.8599853515630,112.11000061035200,54.459999084472700
2022-06-24,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,141.66000366210900,117.9749984741210,267.70001220703100,117.62000274658200,54.63666534423830
2022-06-25,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,,,,,53.973331451416000
2022-06-26,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,,,,,54.116668701171900
2022-06-27,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,141.66000366210900,115.83350372314500,264.8900146484380,118.7300033569340,54.356666564941400
2022-06-28,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,137.44000244140600,112.00749969482400,256.4800109863280,116.76000213623000,54.16666793823240
2022-06-29,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,139.22999572753900,111.70149993896500,260.260009765625,116.02999877929700,53.90666580200200
2022-06-30,593360.0,102.8224,50.0,294.996,1.58,3.6,21708.16,136.72000122070300,108.96299743652300,256.8299865722660,113.68000030517600,54.18000030517580
2022-07-01,589039.0,103.0505,51.5,294.977,1.58,3.5,21851.134,138.92999267578100,108.7375030517580,259.5799865722660,116.0,53.310001373291000
2022-07-02,589039.0,103.0505,51.5,294.977,1.58,3.5,21851.134,,,,,53.366668701171900
2022-07-03,589039.0,103.0505,51.5,294.977,1.58,3.5,21851.134,,,,,53.029998779296900
2022-07-04,589039.0,103.0505,51.5,294.977,1.58,3.5,21851.134,,,,,53.66666793823240
2022-07-05,589039.0,103.0505,51.5,294.977,1.58,3.5,21851.134,141.55999755859400,113.26300048828100,262.8500061035160,120.12999725341800,53.026668548584000
2022-07-06,589039.0,103.0505,51.5,294.977,1.58,3.5,21851.134,142.9199981689450,114.5719985961910,266.2099914550780,119.12000274658200,52.13666534423830
2022-07-07,589039.0,103.0505,51.5,294.977,1.58,3.5,21851.134,146.35000610351600,118.78299713134800,268.3999938964840,122.38999938964800,51.9466667175293
2022-07-08,589039.0,103.0505,51.5,294.977,1.58,3.5,21851.134,147.0399932861330,119.35350036621100,267.6600036621090,120.9000015258790,52.53333282470700
2022-07-09,589039.0,103.0505,51.5,294.977,1.58,3.5,21851.134,,,,,52.74333190917970
2022-07-10,589039.0,103.0505,51.5,294.977,1.58,3.5,21851.134,,,,,52.983333587646500
2022-07-11,589039.0,103.0505,51.5,294.977,1.58,3.5,21851.134,144.8699951171880,115.67649841308600,264.510009765625,109.56999969482400,53.276668548584000
