Datetime,Open,High,Low,Close,Adj Close,Volume,AAPL,MSFT,GOOGL,META,WMT,BABA,SMA_20,SMA_50,MACD,MACD_Signal,MACD_Hist,RSI,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,Interest_Rate,Inflation_Rate,GDP_Growth,Unemployment_Rate,Revenue,Net_Income,Gross_Profit,Total_Debt,Operating_Cash_Flow
2023-08-18 10:30:00-04:00,131.84500122070312,133.19500732421875,131.8300018310547,132.3300018310547,132.3300018310547,6786519,173.4600067138672,314.85040283203125,127.02999877929688,278.0,52.34333419799805,87.79499816894531,135.50336990356445,137.44564086914062,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,30.256008605011658,132.16226158442345,135.50336990356445,138.84447822270545,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-18 11:30:00-04:00,132.3300018310547,133.60499572753906,132.16000366210938,132.92999267578125,132.92999267578125,5837659,173.82000732421875,315.3887939453125,127.58999633789062,279.364990234375,52.61333084106445,87.7208023071289,135.24184951782226,137.35904083251953,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,34.77220744519034,131.95522130321396,135.24184951782226,138.52847773243056,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-18 12:30:00-04:00,132.92999267578125,133.44000244140625,132.36000061035156,132.8300018310547,132.8300018310547,3847818,174.27499389648438,316.0,126.84529876708984,279.3611145019531,52.63650131225586,87.90149688720703,134.98437957763673,137.25668701171875,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,34.37274062287479,131.7904280172776,134.98437957763673,138.17833113799585,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-18 13:30:00-04:00,132.84500122070312,133.3000030517578,132.61000061035156,133.22999572753906,133.22999572753906,3988767,174.5500030517578,316.0299987792969,127.30500030517578,280.5799865722656,52.5433349609375,88.03009796142578,134.78136444091797,137.15808685302736,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,37.467535088604414,131.68482021460758,134.78136444091797,137.87790866722835,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-18 14:30:00-04:00,133.22000122070312,133.66000366210938,133.0500030517578,133.4199981689453,133.4199981689453,4316680,174.4949951171875,316.4949951171875,127.13999938964844,283.45001220703125,52.65333557128906,88.01000213623047,134.56736450195314,137.04848693847657,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,38.940496310341345,131.72617060981563,134.56736450195314,137.40855839409065,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-18 15:30:00-04:00,133.42999267578125,134.06500244140625,132.9499969482422,133.22999572753906,133.22999572753906,4880240,174.49000549316406,316.5199890136719,127.47000122070312,283.2799987792969,52.646366119384766,88.04000091552734,134.39561462402344,136.93768676757813,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,37.97712754390391,131.66942820432357,134.39561462402344,137.1218010437233,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-21 09:30:00-04:00,133.74000549316406,135.18499755859375,133.2823028564453,133.53990173339844,133.53990173339844,9645640,174.02000427246094,318.07000732421875,127.41999816894531,285.3500061035156,52.77833557128906,88.04000091552734,134.2391098022461,136.85128479003907,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,40.56012775399997,131.70021197713538,134.2391098022461,136.77800762735683,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-21 10:30:00-04:00,133.5399932861328,133.88999938964844,133.0050048828125,133.02149963378906,133.02149963378906,4836273,173.99000549316406,317.75,126.83000183105469,285.80499267578125,52.4666633605957,88.11499786376953,134.11018447875978,136.71131286621093,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,37.7295466994972,131.5990846467913,134.11018447875978,136.62128431072824,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-21 11:30:00-04:00,133.02999877929688,133.7899932861328,132.7100067138672,133.74000549316406,133.74000549316406,4745406,174.77499389648438,319.8550109863281,127.49500274658203,288.2699890136719,52.413333892822266,88.33999633789062,134.00367965698243,136.59911285400392,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,43.604065823490465,131.62288275930055,134.00367965698243,136.3844765546643,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-21 12:30:00-04:00,133.74000549316406,134.1699981689453,133.58200073242188,133.9949951171875,133.9949951171875,3574647,175.36000061035156,321.55999755859375,127.9800033569336,289.0849914550781,52.43333435058594,88.41000366210938,133.87067947387695,136.50951263427734,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,45.566667196635834,131.82335093654748,133.87067947387695,135.9180080112064,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-21 13:30:00-04:00,133.99009704589844,134.58999633789062,133.94000244140625,134.26499938964844,134.26499938964844,4042318,175.5399932861328,321.75,128.27000427246094,289.6600036621094,52.437564849853516,88.33999633789062,133.80717926025392,136.43409454345704,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,47.64435655744178,131.8960205358852,133.80717926025392,135.71833798462262,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-21 14:30:00-04:00,134.27000427246094,134.80999755859375,134.1649932861328,134.4600067138672,134.4600067138672,3597150,175.74000549316406,322.2149963378906,128.39999389648438,289.75,52.53666687011719,88.7699966430664,133.7784294128418,136.35439453125,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,49.15387532991791,131.92560787818024,133.7784294128418,135.63125094750336,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-21 15:30:00-04:00,134.4550018310547,134.91000366210938,134.38999938964844,134.6699981689453,134.6699981689453,3668211,175.8000030517578,321.8599853515625,128.32000732421875,289.8599853515625,52.51166915893555,88.58000183105469,133.79442901611327,136.2807943725586,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,50.7989469055048,131.91678083905936,133.79442901611327,135.67207719316718,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-22 09:30:00-04:00,135.0800018310547,135.64999389648438,134.25999450683594,134.92999267578125,134.92999267578125,8228942,176.92999267578125,324.2900085449219,129.49000549316406,290.1012878417969,52.24333190917969,88.00499725341797,133.79943389892577,136.2075942993164,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,52.833674240048225,131.91027390634417,133.79943389892577,135.68859389150737,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-22 10:30:00-04:00,134.94500732421875,135.58999633789062,134.41000366210938,135.17999267578125,135.17999267578125,4706465,177.21499633789062,324.0199890136719,130.10000610351562,289.0596923828125,52.223331451416016,88.05000305175781,133.77156829833984,136.133994140625,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,54.770600822155984,131.9838492545817,133.77156829833984,135.55928734209797,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-22 11:30:00-04:00,135.17999267578125,135.36000061035156,134.3480987548828,134.66000366210938,134.66000366210938,3058705,176.81410217285156,323.1650085449219,129.52000427246094,288.5000915527344,52.173336029052734,88.04000091552734,133.75206832885743,136.06773010253906,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,50.15688819485668,132.0126998286407,133.75206832885743,135.49143682907416,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-22 12:30:00-04:00,134.64999389648438,134.9799041748047,133.91000366210938,134.32000732421875,134.32000732421875,3723554,177.1300048828125,323.05010986328125,129.07000732421875,289.0799865722656,52.21333312988281,88.05999755859375,133.7415687561035,135.98373016357422,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,47.34839697782417,132.01865332034345,133.7415687561035,135.46448419186356,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-22 13:30:00-04:00,134.3300018310547,134.42999267578125,133.72999572753906,134.3800048828125,134.3800048828125,2897937,177.2100067138672,323.7300109863281,129.17999267578125,288.6300048828125,52.28999710083008,88.44999694824219,133.7490692138672,135.8965301513672,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,47.90276880399402,132.0164352283971,133.7490692138672,135.48170319933726,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-22 14:30:00-04:00,134.38999938964844,134.6199951171875,133.99000549316406,134.19000244140625,134.19000244140625,3710511,177.30999755859375,322.4599914550781,128.9550018310547,288.0199890136719,52.279998779296875,88.3550033569336,133.75956954956055,135.808330078125,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,46.242268461400606,132.0189379082609,133.75956954956055,135.5002011908602,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-22 15:30:00-04:00,134.17999267578125,134.35000610351562,133.78500366210938,134.24000549316406,134.24000549316406,3012987,177.22000122070312,322.45001220703125,129.0800018310547,287.5899963378906,52.336666107177734,88.09010314941406,133.87807006835936,135.72215423583984,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,46.76526100226945,132.35961873527137,133.87807006835936,135.39652140144736,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-23 09:30:00-04:00,134.5,134.60000610351562,133.22000122070312,134.2301025390625,134.2301025390625,10026476,180.10499572753906,327.1099853515625,132.4499969482422,293.07000732421875,52.39500045776367,90.05500030517578,133.97307510375975,135.63755615234376,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,46.6684263813872,132.6258286739755,133.97307510375975,135.32032153354402,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-23 10:30:00-04:00,134.25,135.04800415039062,134.25,134.91990661621094,134.91990661621094,4732177,181.14999389648438,328.3700866699219,132.60000610351562,295.4200134277344,52.526668548583984,90.41999816894531,134.07257080078125,135.53958221435548,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,53.83863241331682,132.75455366889494,134.07257080078125,135.39058793266756,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-23 11:30:00-04:00,134.91990661621094,135.3000030517578,134.63999938964844,135.0399932861328,135.0399932861328,3522655,180.72999572753906,327.73748779296875,132.22000122070312,295.1400146484375,52.54666519165039,90.2300033569336,134.18307037353514,135.44058197021485,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,54.97356107906909,132.9313858039419,134.18307037353514,135.43475494312838,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-23 12:30:00-04:00,135.0399932861328,135.8000030517578,135.01499938964844,135.65499877929688,135.65499877929688,3453297,181.24000549316406,328.82000732421875,132.85499572753906,296.1199951171875,52.75407028198242,90.27999877929688,134.30432052612304,135.3754818725586,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,60.35007904076871,132.97783937136927,134.30432052612304,135.6308016808768,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-23 13:30:00-04:00,135.65499877929688,135.9499969482422,134.91000366210938,134.97999572753906,134.97999572753906,3957974,181.05999755859375,327.9800109863281,133.0449981689453,295.260009765625,52.65333557128906,90.16179656982422,134.38232040405273,135.2856817626953,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,52.8858581806919,133.0899897500135,134.38232040405273,135.67465105809197,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-23 14:30:00-04:00,134.98500061035156,135.3800048828125,134.8000030517578,135.18800354003906,135.18800354003906,3556992,181.53500366210938,327.6050109863281,133.03500366210938,295.8699951171875,52.64999771118164,90.01000213623047,134.48022079467773,135.19864196777343,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,54.74343515097767,133.25709561525684,134.48022079467773,135.70334597409862,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-23 15:30:00-04:00,135.18499755859375,135.60000610351562,134.9499969482422,135.5,135.5,5443447,181.13999938964844,327.010009765625,132.3800048828125,294.25,52.7066650390625,89.8499984741211,134.5782257080078,135.1171420288086,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,57.45311514082269,133.35807600796832,134.5782257080078,135.7983754080473,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-24 09:30:00-04:00,136.39999389648438,136.77499389648438,133.4199981689453,133.4199981689453,133.4199981689453,10245404,178.40199279785156,325.1400146484375,131.9550018310547,292.5199890136719,52.923336029052734,89.70999908447266,134.59815063476563,134.9739419555664,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,40.180711596984835,133.4708546345513,134.59815063476563,135.72544663497996,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-24 10:30:00-04:00,133.4199981689453,133.94000244140625,132.89999389648438,133.1999969482422,133.1999969482422,6441314,178.125,322.67999267578125,131.3350067138672,290.510009765625,52.733333587646484,89.23899841308594,134.57115020751954,134.87734191894532,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,38.85031893793171,133.3416932911413,134.57115020751954,135.80060712389778,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-24 11:30:00-04:00,133.19000244140625,133.19000244140625,132.02999877929688,132.67999267578125,132.67999267578125,5398043,178.05990600585938,322.0714111328125,131.1699981689453,290.1498107910156,52.55666732788086,89.58999633789062,134.50540008544922,134.76594177246093,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,35.83049560708594,133.04144092639856,134.50540008544922,135.96935924449988,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-24 12:30:00-04:00,132.69000244140625,133.2899932861328,132.55999755859375,132.74000549316406,132.74000549316406,2974196,177.74000549316406,321.8399963378906,130.97000122070312,290.2699890136719,52.4900016784668,89.4000015258789,134.429150390625,134.65703582763672,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,36.444486552397414,132.77636925874128,134.429150390625,136.08193152250874,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-24 13:30:00-04:00,132.74000549316406,133.14019775390625,132.6320037841797,132.75,132.75,2051525,177.5240020751953,321.6000061035156,130.86000061035156,289.69000244140625,52.49666976928711,89.73999786376953,134.34365005493163,134.54882781982423,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,36.55336549851245,132.536397160446,134.34365005493163,136.15090294941726,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-24 14:30:00-04:00,132.7550048828125,133.00999450683594,132.3300018310547,132.39999389648438,132.39999389648438,3472224,176.82000732421875,321.2699890136719,130.52859497070312,287.8399963378906,52.55999755859375,89.66000366210938,134.2301498413086,134.4372396850586,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,34.335030907403464,132.24296764915638,134.2301498413086,136.2173320334608,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-24 15:30:00-04:00,132.4149932861328,132.63499450683594,131.8300018310547,131.84500122070312,131.84500122070312,5050550,176.3300018310547,319.9800109863281,129.75999450683594,286.70001220703125,52.28999710083008,89.12000274658203,134.07590026855468,134.32833374023437,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,31.11092752737617,131.8637628108205,134.07590026855468,136.28803772628885,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-25 09:30:00-04:00,132.47000122070312,133.8699951171875,131.8800048828125,131.94000244140625,131.94000244140625,9819683,177.00999450683594,321.5199890136719,129.11000061035156,283.20001220703125,52.2833366394043,88.68000030517578,133.91390075683594,134.21313385009765,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,32.28310977344227,131.57783897221063,133.91390075683594,136.24996254146126,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-25 10:30:00-04:00,131.9499969482422,132.3800048828125,130.5800018310547,131.53799438476562,131.53799438476562,7597040,177.36000061035156,320.7810974121094,128.36000061035156,278.7950134277344,52.4666633605957,89.08000183105469,133.75780029296874,134.11059387207033,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,29.959964587649413,131.23245525693383,133.75780029296874,136.28314532900364,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-25 11:30:00-04:00,131.52999877929688,132.08999633789062,131.14999389648438,132.0449981689453,132.0449981689453,4159952,177.75,321.0899963378906,128.7100067138672,279.82000732421875,52.470001220703125,89.4800033569336,133.64404983520507,134.01809387207032,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,36.196018968673386,131.0269648617136,133.64404983520507,136.26113480869654,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-25 12:30:00-04:00,132.05250549316406,132.38999938964844,131.6999969482422,132.15499877929688,132.15499877929688,3019755,177.39990234375,320.80999755859375,128.60009765625,279.8800048828125,52.38666915893555,89.30999755859375,133.5327995300293,133.94919372558593,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,37.49630180078635,130.8617031484158,133.5327995300293,136.2038959116428,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-25 13:30:00-04:00,132.15499877929688,133.28480529785156,131.8314971923828,133.14999389648438,133.14999389648438,4118100,178.4499969482422,323.1199951171875,129.6199951171875,284.32000732421875,52.60000228881836,89.83999633789062,133.4807991027832,133.8947915649414,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,47.84919245385874,130.8224416024827,133.4807991027832,136.1391566030837,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-25 14:30:00-04:00,133.14999389648438,133.6300048828125,132.86000061035156,133.51499938964844,133.51499938964844,4002253,179.125,323.7336120605469,130.1300048828125,286.3500061035156,52.61000061035156,89.9800033569336,133.4445487976074,133.83199157714844,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,51.052160280721225,130.8089154156311,133.4445487976074,136.08018217958372,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-25 15:30:00-04:00,133.52000427246094,133.60000610351562,132.9600067138672,133.24000549316406,133.24000549316406,4328035,178.60000610351562,322.989990234375,129.86000061035156,285.5,52.61333084106445,89.80999755859375,133.3950439453125,133.78609161376954,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,48.628930517719716,130.78320377808927,133.3950439453125,136.00688411253572,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-28 09:30:00-04:00,133.77999877929688,133.9499969482422,131.89999389648438,132.99000549316406,132.99000549316406,8467277,179.7899932861328,324.32000732421875,131.7050018310547,290.3699951171875,52.74666976928711,92.41999816894531,133.29854888916014,133.74519165039064,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,46.46944833795182,130.77818505189433,133.29854888916014,135.81891272642596,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-28 10:30:00-04:00,132.99000549316406,133.02000427246094,131.85000610351562,132.11000061035156,132.11000061035156,4556550,178.7781982421875,322.57000732421875,130.35000610351562,286.57501220703125,52.80666732788086,92.3895034790039,133.15204925537108,133.70039154052733,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,39.77394367040966,130.71434767682248,133.15204925537108,135.58975083391968,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-28 11:30:00-04:00,132.110107421875,132.5449981689453,131.88999938964844,132.3000030517578,132.3000030517578,3266715,178.80999755859375,322.6400146484375,130.52499389648438,287.5350036621094,52.77333450317383,92.05000305175781,132.98429946899415,133.6497937011719,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,41.726248205209195,130.81126603494516,132.98429946899415,135.15733290304314,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-28 12:30:00-04:00,132.2949981689453,133.0803985595703,132.13999938964844,132.80999755859375,132.80999755859375,3126745,179.9550018310547,324.1300048828125,130.86500549316406,289.68011474609375,52.90999984741211,92.2300033569336,132.87579956054688,133.59124755859375,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,46.718858395682815,130.90488583719866,132.87579956054688,134.8467132838951,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-28 13:30:00-04:00,132.82000732421875,132.9499969482422,132.02999877929688,132.2292022705078,132.2292022705078,2483998,179.53939819335938,322.034912109375,130.58999633789062,288.3500061035156,52.73666763305664,91.96499633789062,132.7278594970703,133.53483154296876,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,42.27666308509363,131.05116154636545,132.7278594970703,134.40455744777518,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-28 14:30:00-04:00,132.22999572753906,132.9250030517578,132.11000061035156,132.75999450683594,132.75999450683594,2861569,179.90499877929688,322.68499755859375,130.8000030517578,288.79998779296875,52.806636810302734,91.97000122070312,132.59085922241212,133.49943145751953,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,47.21626246117513,131.49564524558102,132.59085922241212,133.68607319924322,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-28 15:30:00-04:00,132.74000549316406,133.30999755859375,132.65499877929688,133.14999389648438,133.14999389648438,3662120,180.2100067138672,323.739990234375,131.07000732421875,290.2900085449219,52.88999938964844,92.2593002319336,132.57735900878907,133.47783142089844,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,50.563684288837834,131.5172662438892,132.57735900878907,133.63745177368895,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-29 09:30:00-04:00,133.3800048828125,134.7100067138672,133.25,134.50010681152344,134.50010681152344,8901291,182.39999389648438,326.75,133.94000244140625,290.4200134277344,53.2066650390625,93.82990264892578,132.64236450195312,133.48823364257814,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,60.01686563171048,131.31242088078653,132.64236450195312,133.97230812311972,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-29 10:30:00-04:00,134.50999450683594,134.80999755859375,134.0,134.32000732421875,134.32000732421875,5584250,183.02999877929688,327.8190002441406,135.66000366210938,295.05999755859375,53.116668701171875,93.41000366210938,132.724365234375,133.53723388671875,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,58.41227921030653,131.206317979861,132.724365234375,134.242412488889,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-29 11:30:00-04:00,134.31500244140625,134.99000549316406,134.2550048828125,134.48500061035156,134.48500061035156,4460270,183.5850067138672,327.9599914550781,135.3699951171875,296.9100036621094,53.29220199584961,93.5199966430664,132.81161499023438,133.58033386230468,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,59.481054527167956,131.11045778138023,132.81161499023438,134.51277219908852,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-29 12:30:00-04:00,134.48500061035156,134.5697021484375,134.01499938964844,134.15499877929688,134.15499877929688,3392179,183.74000549316406,327.8232116699219,134.36000061035156,296.7850036621094,53.29999923706055,93.54000091552734,132.88186492919922,133.604833984375,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,56.36118677131767,131.08342884385257,132.88186492919922,134.68030101454588,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-29 13:30:00-04:00,134.15499877929688,134.75,134.10000610351562,134.68499755859375,134.68499755859375,3447239,184.33009338378906,327.4549865722656,134.44000244140625,298.5050048828125,53.27333450317383,93.7699966430664,132.9961151123047,133.64193389892577,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,59.99080189835448,131.05035627495567,132.9961151123047,134.9418739496537,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-29 14:30:00-04:00,134.6800994873047,135.0,134.52999877929688,134.90499877929688,134.90499877929688,3320166,184.81500244140625,327.8299865722656,134.989501953125,298.8699951171875,53.30326843261719,94.0250015258789,133.14911499023438,133.67543395996094,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,61.425061582654195,131.11046437400068,133.14911499023438,135.18776560646808,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
2023-08-29 15:30:00-04:00,134.90499877929688,135.13999938964844,134.75999450683594,134.89999389648438,134.89999389648438,4582790,184.1199951171875,328.3999938964844,134.52999877929688,298.010009765625,53.402435302734375,93.8499984741211,133.29711456298827,133.7050338745117,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,61.37116195117659,131.20207146112807,133.29711456298827,135.39215766484847,5.33,0.5117717347059347,1.1938709626620136,3.8,574785000000.0,30425000000.0,93805000000.0,325979000000.0,84946000000.0
